Date/Time,Electricity:Facility [J](RunPeriod),ElectricityPurchased:Facility [J](RunPeriod),ElectricitySurplusSold:Facility [J](RunPeriod),ElectricityNet:Facility [J](RunPeriod),Source:Facility [J](RunPeriod),CO2:Facility [kg](RunPeriod),Electricity:Building [J](RunPeriod),Electricity:Plant [J](RunPeriod),Electricity:HVAC [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Pumps:Electricity [J](RunPeriod),Heating:Electricity [J](RunPeriod),Gas:Facility [J](RunPeriod),Heating:Gas [J](RunPeriod),Gas:Plant [J](RunPeriod),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/05  09:00:00,,,,,,,,,,,,,,,,,,,48807360.972,48807360.972,0.0 
 01/05  10:00:00,,,,,,,,,,,,,,,,,,,49023725.8527689,49023725.8527689,0.0 
 01/05  11:00:00,,,,,,,,,,,,,,,,,,,51037292.2162047,51037292.2162047,0.0 
 01/05  12:00:00,,,,,,,,,,,,,,,,,,,54032773.5667047,54032773.5667047,0.0 
 01/05  13:00:00,,,,,,,,,,,,,,,,,,,52176337.6686752,52176337.6686752,0.0 
 01/05  14:00:00,,,,,,,,,,,,,,,,,,,58626662.6387467,58626662.6387467,0.0 
 01/05  15:00:00,,,,,,,,,,,,,,,,,,,60450025.4965574,60450025.4965573,0.0 
 01/05  16:00:00,,,,,,,,,,,,,,,,,,,61987907.893054,61987907.893054,0.0 
 01/05  17:00:00,,,,,,,,,,,,,,,,,,,63166453.0114305,63166453.0114305,0.0 
 01/05  18:00:00,,,,,,,,,,,,,,,,,,,36077255.0746978,36077255.0746978,0.0 
 01/05  19:00:00,,,,,,,,,,,,,,,,,,,24682992.2970885,24682992.2970885,0.0 
 01/05  20:00:00,,,,,,,,,,,,,,,,,,,23509236.9592141,23509236.9592141,0.0 
 01/05  21:00:00,,,,,,,,,,,,,,,,,,,18875838.0384158,18875838.0384158,0.0 
 01/05  22:00:00,,,,,,,,,,,,,,,,,,,17809732.3780846,17809732.3780846,0.0 
